date,campaign,campaign_type,impressions,clicks,conversions,spend,revenue,channel,frequency,reach,roas
2025-02-19,Meta_Retargeting_Website_v1,Retargeting,10560,381,26.0,403.58,2560.03,Meta Ads,7.97,46289,6.343302443133952
2025-02-20,Meta_Retargeting_Website_v1,Retargeting,0,0,0.0,0.0,0.0,Meta Ads,6.13,24799,
2025-02-21,Meta_Retargeting_Website_v1,Retargeting,18377,809,34.0,506.33,1821.97,Meta Ads,4.25,31649,3.5983844528272075
2025-02-22,Meta_Retargeting_Website_v1,Retargeting,14642,495,24.0,373.61,2164.06,Meta Ads,5.41,20854,5.792296780064773
2025-02-23,Meta_Retargeting_Website_v1,Retargeting,20477,429,35.0,425.41,1952.46,Meta Ads,6.92,21098,4.5895959192308595
2025-02-24,Meta_Retargeting_Website_v1,Retargeting,35418,582,36.0,393.56,2490.32,Meta Ads,6.9,13201,6.327675576786259
2025-02-25,Meta_Retargeting_Website_v1,Retargeting,0,0,0.0,0.0,0.0,Meta Ads,3.27,4470,
2025-02-26,Meta_Retargeting_Website_v1,Retargeting,17482,834,36.0,523.93,2491.94,Meta Ads,4.44,26858,4.756246063405417
2025-02-27,Meta_Retargeting_Website_v1,Retargeting,10937,439,39.0,415.62,2109.78,Meta Ads,5.47,7900,5.0762234733650935
2025-02-28,Meta_Retargeting_Website_v1,Retargeting,10960,445,33.0,378.99,2291.41,Meta Ads,1.5,31705,6.0460962030660435
2025-03-01,Meta_Retargeting_Website_v1,Retargeting,10116,461,27.0,504.66,2060.19,Meta Ads,7.62,9582,4.082332659612412
2025-03-02,Meta_Retargeting_Website_v1,Retargeting,19690,873,58.0,489.52,2604.79,Meta Ads,4.03,43903,5.321110475567903
2025-03-03,Meta_Retargeting_Website_v1,Retargeting,7523,306,17.0,363.42,2050.74,Meta Ads,3.6,7132,5.642892521050024
2025-03-04,Meta_Retargeting_Website_v1,Retargeting,14235,590,43.0,382.89,2509.81,Meta Ads,7.35,36405,6.554911332236412
2025-03-05,Meta_Retargeting_Website_v1,Retargeting,8165,338,23.0,396.45,2212.53,Meta Ads,1.83,39735,5.580855088914113
2025-03-06,Meta_Retargeting_Website_v1,Retargeting,30043,504,37.0,455.87,2292.55,Meta Ads,1.27,40026,5.0289556233136645
2025-03-07,Meta_Retargeting_Website_v1,Retargeting,32618,653,39.0,403.45,2163.99,Meta Ads,5.8,28266,5.363712975585574
2025-03-08,Meta_Retargeting_Website_v1,Retargeting,13149,604,51.0,458.13,2180.66,Meta Ads,3.7,41674,4.759915307882042
2025-03-09,Meta_Retargeting_Website_v1,Retargeting,53802,549,36.0,388.9,2441.22,Meta Ads,6.35,47207,6.277243507328362
2025-03-10,Meta_Retargeting_Website_v1,Retargeting,28320,765,34.0,539.75,2609.81,Meta Ads,1.48,21488,4.835220009263548
2025-03-11,Meta_Retargeting_Website_v1,Retargeting,15506,545,35.0,470.47,2033.25,Meta Ads,3.69,15453,4.321742087699534
2025-03-12,Meta_Retargeting_Website_v1,Retargeting,0,0,0.0,0.0,0.0,Meta Ads,2.65,4538,
2025-03-13,Meta_Retargeting_Website_v1,Retargeting,53108,738,54.0,474.43,1896.65,Meta Ads,6.18,16191,3.9977446620154713
2025-03-14,Meta_Retargeting_Website_v1,Retargeting,10332,386,15.0,394.31,2508.04,Meta Ads,2.59,3747,6.360579239684512
2025-03-15,Meta_Retargeting_Website_v1,Retargeting,10106,432,17.0,508.44,2533.99,Meta Ads,4.21,19058,4.983852568641334
2025-03-16,Meta_Retargeting_Website_v1,Retargeting,21558,351,15.0,420.27,2035.14,Meta Ads,6.73,45494,4.842458419587409
2025-03-17,Meta_Retargeting_Website_v1,Retargeting,16274,678,,520.59,2756.99,Meta Ads,7.41,10123,5.295895042163698
2025-03-18,Meta_Retargeting_Website_v1,Retargeting,40379,514,24.0,531.84,1868.42,Meta Ads,6.06,25700,3.5131242478941034
2025-03-19,Meta_Retargeting_Website_v1,Retargeting,20715,619,29.0,501.36,2640.6,Meta Ads,4.0,48326,5.266874102441359
2025-03-20,Meta_Retargeting_Website_v1,Retargeting,14341,562,46.0,430.8,2071.42,Meta Ads,5.0,32047,4.808310120705664
2025-03-21,Meta_Retargeting_Website_v1,Retargeting,33155,656,57.0,370.01,2463.38,Meta Ads,5.83,41833,6.6576038485446345
2025-03-22,Meta_Retargeting_Website_v1,Retargeting,27850,479,22.0,527.87,1900.56,Meta Ads,7.12,14304,3.600431924526872
2025-03-23,Meta_Retargeting_Website_v1,Retargeting,31228,556,49.0,400.45,2567.99,Meta Ads,7.22,3865,6.41276064427519
2025-03-24,Meta_Retargeting_Website_v1,Retargeting,10960,426,17.0,505.01,2115.56,Meta Ads,7.52,25834,4.189144769410507
2025-03-25,Meta_Retargeting_Website_v1,Retargeting,14925,563,27.0,404.59,2204.78,Meta Ads,6.67,12860,5.449417929261722
2025-03-26,Meta_Retargeting_Website_v1,Retargeting,13034,517,24.0,406.36,2541.17,Meta Ads,2.03,40794,6.253494438428979
2025-03-27,Meta_Retargeting_Website_v1,Retargeting,25499,409,35.0,378.61,2216.75,Meta Ads,6.23,12325,5.854969493674229
2025-03-28,Meta_Retargeting_Website_v1,Retargeting,19186,719,45.0,477.6,2523.87,Meta Ads,6.7,42931,5.284484924623115
2025-03-29,Meta_Retargeting_Website_v1,Retargeting,0,0,0.0,0.0,0.0,Meta Ads,7.15,29950,
2025-03-30,Meta_Retargeting_Website_v1,Retargeting,41684,498,37.0,406.41,2270.15,Meta Ads,7.47,34914,5.58586156836692
2025-03-31,Meta_Retargeting_Website_v1,Retargeting,30781,977,48.0,495.17,2484.91,Meta Ads,4.56,22068,5.018296746571884
2025-04-01,Meta_Retargeting_Website_v1,Retargeting,42604,797,42.0,399.25,2140.22,Meta Ads,5.59,27895,5.360601127113337
2025-04-02,Meta_Retargeting_Website_v1,Retargeting,10630,460,23.0,421.78,2198.71,Meta Ads,1.07,46008,5.21293091184978
2025-04-03,Meta_Retargeting_Website_v1,Retargeting,14843,627,56.0,411.22,2201.78,Meta Ads,5.01,46557,5.354262924955012
2025-04-04,Meta_Retargeting_Website_v1,Retargeting,12977,534,22.0,422.98,2535.35,Meta Ads,4.31,12532,5.994018629722445
2025-04-05,Meta_Retargeting_Website_v1,Retargeting,31470,896,47.0,489.06,2636.87,Meta Ads,7.74,1892,5.391710628552733
2025-04-06,Meta_Retargeting_Website_v1,Retargeting,14139,647,32.0,378.62,2861.79,Meta Ads,7.31,37391,7.558475516348846
2025-04-07,Meta_Retargeting_Website_v1,Retargeting,20629,546,26.0,539.97,3055.83,Meta Ads,6.58,9038,5.659258847713762
2025-04-08,Meta_Retargeting_Website_v1,Retargeting,40771,732,56.0,456.32,2754.79,Meta Ads,1.4,34127,6.036969670406732
2025-04-09,Meta_Retargeting_Website_v1,Retargeting,14723,438,35.0,406.89,2633.86,Meta Ads,3.81,18872,6.473149991398167
2025-04-10,Meta_Retargeting_Website_v1,Retargeting,18728,597,38.0,453.52,2543.7,Meta Ads,5.87,49375,5.608793437996119
2025-04-11,Meta_Retargeting_Website_v1,Retargeting,40717,980,47.0,531.64,2590.96,Meta Ads,1.21,23144,4.873523436912197
2025-04-12,Meta_Retargeting_Website_v1,Retargeting,18569,366,21.0,438.3,2660.59,Meta Ads,2.65,15371,6.070248688113165
2025-04-13,Meta_Retargeting_Website_v1,Retargeting,9146,433,31.0,463.55,2645.49,Meta Ads,7.21,44986,5.707021896235573
2025-04-14,Meta_Retargeting_Website_v1,Retargeting,10728,493,39.0,472.58,2723.71,Meta Ads,1.91,22339,5.763489779508232
2025-04-15,Meta_Retargeting_Website_v1,Retargeting,11825,373,16.0,408.03,2586.29,Meta Ads,1.36,49554,6.338480013724482
2025-04-16,Meta_Retargeting_Website_v1,Retargeting,10971,533,26.0,485.06,2586.97,Meta Ads,5.06,23058,5.333298973322887
2025-04-17,Meta_Retargeting_Website_v1,Retargeting,17603,498,35.0,377.04,2681.22,Meta Ads,7.63,29434,7.11123488224061
2025-04-18,Meta_Retargeting_Website_v1,Retargeting,11351,359,30.0,371.98,2730.32,Meta Ads,6.84,23648,7.339964514221195
2025-04-19,Meta_Retargeting_Website_v1,Retargeting,21163,422,20.0,481.16,2451.84,Meta Ads,7.82,7335,5.095685426885028
2025-04-20,Meta_Retargeting_Website_v1,Retargeting,10369,417,17.0,469.11,2162.73,Meta Ads,6.27,12739,4.610283302423738
2025-04-21,Meta_Retargeting_Website_v1,Retargeting,35047,844,45.0,427.27,2823.86,Meta Ads,4.06,18950,6.6090762281461375
2025-04-22,Meta_Retargeting_Website_v1,Retargeting,20669,481,28.0,418.06,3015.43,Meta Ads,7.63,44364,7.21291202219777
2025-04-23,Meta_Retargeting_Website_v1,Retargeting,0,0,0.0,0.0,0.0,Meta Ads,3.99,34247,
2025-04-24,Meta_Retargeting_Website_v1,Retargeting,22713,744,51.0,410.26,3225.13,Meta Ads,3.45,38660,7.861185589626091
2025-04-25,Meta_Retargeting_Website_v1,Retargeting,37444,787,43.0,456.0,3337.56,Meta Ads,4.14,6192,7.319210526315789
2025-04-26,Meta_Retargeting_Website_v1,Retargeting,43004,488,36.0,463.68,2850.88,Meta Ads,6.7,24942,6.148378191856453
2025-04-27,Meta_Retargeting_Website_v1,Retargeting,22876,478,26.0,475.16,3369.41,Meta Ads,7.42,8097,7.091106153716642
2025-04-28,Meta_Retargeting_Website_v1,Retargeting,7907,371,21.0,439.24,2669.02,Meta Ads,3.5,34867,6.076450232219288
2025-04-29,Meta_Retargeting_Website_v1,Retargeting,54894,792,52.0,523.49,3127.34,Meta Ads,4.24,45722,5.974020516151216
2025-04-30,Meta_Retargeting_Website_v1,Retargeting,12365,614,44.0,429.47,2513.09,Meta Ads,7.29,15302,5.851607795655109
2025-05-01,Meta_Retargeting_Website_v1,Retargeting,27503,437,33.0,405.87,2309.52,Meta Ads,1.33,47417,5.6902949220193655
2025-05-02,Meta_Retargeting_Website_v1,Retargeting,30178,777,56.0,496.28,,Meta Ads,6.49,26051,
2025-05-03,Meta_Retargeting_Website_v1,Retargeting,30889,820,62.0,482.6,3415.58,Meta Ads,4.18,45337,7.077455449647741
2025-05-04,Meta_Retargeting_Website_v1,Retargeting,15784,673,33.0,503.87,3006.93,Meta Ads,3.64,18300,5.967670232401214
2025-05-05,Meta_Retargeting_Website_v1,Retargeting,12462,492,35.0,460.83,3329.1,Meta Ads,4.13,38512,7.2241390534470415
2025-05-06,Meta_Retargeting_Website_v1,Retargeting,16359,449,25.0,385.04,2418.41,Meta Ads,3.93,11401,6.280931851236234
2025-05-07,Meta_Retargeting_Website_v1,Retargeting,22933,829,46.0,453.39,3180.19,Meta Ads,6.3,10551,7.014248218972629
2025-05-08,Meta_Retargeting_Website_v1,Retargeting,23250,558,45.0,397.58,2480.4,Meta Ads,7.5,19605,6.238744403642035
2025-05-09,Meta_Retargeting_Website_v1,Retargeting,15835,411,32.0,401.31,2891.02,Meta Ads,4.44,38742,7.203957040691734
2025-05-10,Meta_Retargeting_Website_v1,Retargeting,23437,901,46.0,510.3,,Meta Ads,6.83,39882,
2025-05-11,Meta_Retargeting_Website_v1,Retargeting,39764,695,51.0,521.36,3026.34,Meta Ads,6.12,12013,5.804703084241216
2025-05-12,Meta_Retargeting_Website_v1,Retargeting,40271,627,52.0,506.41,3040.82,Meta Ads,3.31,46285,6.00466025552418
2025-05-13,Meta_Retargeting_Website_v1,Retargeting,0,0,0.0,0.0,0.0,Meta Ads,5.11,9894,
2025-05-14,Meta_Retargeting_Website_v1,Retargeting,20906,439,24.0,485.41,3433.38,Meta Ads,5.67,17501,7.073154652767763
2025-05-15,Meta_Retargeting_Website_v1,Retargeting,23194,382,31.0,414.32,3913.33,Meta Ads,1.16,44060,9.445187294844565
2025-05-16,Meta_Retargeting_Website_v1,Retargeting,9414,414,33.0,458.96,2740.28,Meta Ads,3.77,20647,5.970629248736274
2025-05-17,Meta_Retargeting_Website_v1,Retargeting,31808,891,77.0,486.87,2331.13,Meta Ads,7.95,5667,4.787992687986526
2025-05-18,Meta_Retargeting_Website_v1,Retargeting,34702,488,33.0,527.42,2417.33,Meta Ads,5.46,43920,4.583311213074969
2025-05-19,Meta_Retargeting_Website_v1,Retargeting,8180,380,18.0,418.3,3093.96,Meta Ads,3.34,38386,7.3965096820463785
2025-05-20,Meta_Retargeting_Website_v1,Retargeting,17712,680,51.0,485.33,3035.75,Meta Ads,2.75,16500,6.255022355922774
2025-05-21,Meta_Retargeting_Website_v1,Retargeting,15013,575,32.0,467.04,2775.85,Meta Ads,2.47,24182,5.94349520383693
2025-05-22,Meta_Retargeting_Website_v1,Retargeting,23375,438,32.0,509.67,3135.77,Meta Ads,3.81,29784,6.15254968901446
2025-05-23,Meta_Retargeting_Website_v1,Retargeting,14842,433,33.0,426.8,2463.93,Meta Ads,2.35,41426,5.7730318650421735
2025-05-24,Meta_Retargeting_Website_v1,Retargeting,16214,495,43.0,376.89,2925.33,Meta Ads,1.95,10559,7.761760725941256
2025-05-25,Meta_Retargeting_Website_v1,Retargeting,42330,458,35.0,373.01,2619.77,Meta Ads,3.55,42058,7.023323771480658
2025-05-26,Meta_Retargeting_Website_v1,Retargeting,13931,362,29.0,365.21,2950.66,Meta Ads,5.25,48576,8.079351605925359
2025-05-27,Meta_Retargeting_Website_v1,Retargeting,14535,589,33.0,430.16,3118.33,Meta Ads,2.02,34814,7.249232843593081
2025-05-28,Meta_Retargeting_Website_v1,Retargeting,15034,751,62.0,456.24,3351.29,Meta Ads,1.31,29910,7.345454146940207
2025-05-29,Meta_Retargeting_Website_v1,Retargeting,13847,527,28.0,420.42,2710.88,Meta Ads,1.24,48724,6.448028162313877
2025-05-30,Meta_Retargeting_Website_v1,Retargeting,30330,453,21.0,456.81,2699.8,Meta Ads,2.87,39150,5.91011580306911
2025-05-31,Meta_Retargeting_Website_v1,Retargeting,40362,461,23.0,521.22,2581.4,Meta Ads,2.33,48775,4.9526111814588845
2025-06-01,Meta_Retargeting_Website_v1,Retargeting,17149,534,22.0,526.36,2940.01,Meta Ads,4.77,21187,5.58554981381564
2025-06-02,Meta_Retargeting_Website_v1,Retargeting,30501,711,30.0,477.65,3144.54,Meta Ads,4.19,26181,6.5833560138176495
2025-06-03,Meta_Retargeting_Website_v1,Retargeting,10373,471,21.0,479.12,2914.39,Meta Ads,3.27,3169,6.082797628986475
2025-06-04,Meta_Retargeting_Website_v1,Retargeting,24842,479,28.0,410.55,2414.22,Meta Ads,6.83,6419,5.880453050785531
2025-06-05,Meta_Retargeting_Website_v1,Retargeting,14080,555,32.0,412.57,3030.47,Meta Ads,4.53,34330,7.345347456189252
2025-06-06,Meta_Retargeting_Website_v1,Retargeting,22987,357,17.0,390.31,3176.22,Meta Ads,1.64,7460,8.137685429530373
2025-06-07,Meta_Retargeting_Website_v1,Retargeting,16654,681,45.0,470.66,3126.6,Meta Ads,3.07,39706,6.643011940679046
2025-06-08,Meta_Retargeting_Website_v1,Retargeting,39250,439,18.0,498.15,2825.4,Meta Ads,7.81,21384,5.671785606744956
2025-06-09,Meta_Retargeting_Website_v1,Retargeting,9684,443,32.0,389.76,2796.19,Meta Ads,7.84,9211,7.174132799671593
2025-06-10,Meta_Retargeting_Website_v1,Retargeting,0,0,0.0,0.0,0.0,Meta Ads,2.78,21344,
2025-06-11,Meta_Retargeting_Website_v1,Retargeting,12246,354,20.0,368.98,2986.17,Meta Ads,2.17,10515,8.093040273185538
2025-06-12,Meta_Retargeting_Website_v1,Retargeting,62868,934,68.0,508.17,2561.41,Meta Ads,4.47,4541,5.040458901548694
2025-06-13,Meta_Retargeting_Website_v1,Retargeting,21213,926,41.0,494.46,3157.68,Meta Ads,4.37,36925,6.386118189540104
2025-06-14,Meta_Retargeting_Website_v1,Retargeting,16777,811,68.0,426.77,3636.62,Meta Ads,3.87,12932,8.521264381282657
2025-06-15,Meta_Retargeting_Website_v1,Retargeting,8814,390,23.0,435.12,2804.95,Meta Ads,4.71,7548,6.446382607096893
2025-06-16,Meta_Retargeting_Website_v1,Retargeting,6763,317,15.0,365.1,3026.97,Meta Ads,2.63,40604,8.290797041906327
2025-06-17,Meta_Retargeting_Website_v1,Retargeting,11080,472,34.0,479.34,2414.91,Meta Ads,1.8,40945,5.037989735886844
2025-06-18,Meta_Retargeting_Website_v1,Retargeting,19467,379,30.0,391.53,2487.6,Meta Ads,4.99,2314,6.353536127499809
2025-06-19,Meta_Retargeting_Website_v1,Retargeting,22746,334,27.0,375.61,,Meta Ads,7.53,31617,
2025-06-20,Meta_Retargeting_Website_v1,Retargeting,23079,698,50.0,533.66,2596.37,Meta Ads,1.96,19810,4.865213806543492
2025-06-21,Meta_Retargeting_Website_v1,Retargeting,59120,743,50.0,508.96,2762.48,Meta Ads,5.93,29529,5.427695693178246
2025-06-22,Meta_Retargeting_Website_v1,Retargeting,8909,411,28.0,464.54,2757.02,Meta Ads,4.07,18323,5.93494639858785
2025-06-23,Meta_Retargeting_Website_v1,Retargeting,25972,577,44.0,433.94,2613.57,Meta Ads,3.06,9429,6.0228833479282855
2025-06-24,Meta_Retargeting_Website_v1,Retargeting,28408,534,40.0,379.08,2975.07,Meta Ads,6.97,9376,7.8481323203545434
2025-06-25,Meta_Retargeting_Website_v1,Retargeting,16416,417,37.0,362.04,2906.76,Meta Ads,4.2,8887,8.028836592641698
2025-06-26,Meta_Retargeting_Website_v1,Retargeting,18480,493,40.0,532.24,2230.04,Meta Ads,5.08,35553,4.189914324364948
2025-06-27,Meta_Retargeting_Website_v1,Retargeting,23512,482,43.0,490.91,2896.99,Meta Ads,4.1,43408,5.901264997657411
2025-06-28,Meta_Retargeting_Website_v1,Retargeting,15182,637,27.0,474.13,3192.26,Meta Ads,1.57,41797,6.732879168160632
2025-06-29,Meta_Retargeting_Website_v1,Retargeting,34563,731,32.0,459.9,2860.14,Meta Ads,5.16,8490,6.219047619047619
2025-06-30,Meta_Retargeting_Website_v1,Retargeting,22582,834,33.0,489.4,2563.39,Meta Ads,3.93,38345,5.237821822639967
2025-07-01,Meta_Retargeting_Website_v1,Retargeting,19770,569,33.0,407.6,2790.95,Meta Ads,1.61,48704,6.847276741903826
2025-07-02,Meta_Retargeting_Website_v1,Retargeting,19931,355,20.0,417.45,3183.57,Meta Ads,5.17,1361,7.626230686309738
2025-07-03,Meta_Retargeting_Website_v1,Retargeting,31926,430,36.0,453.7,3145.81,Meta Ads,1.07,26091,6.933678642274631
2025-07-04,Meta_Retargeting_Website_v1,Retargeting,10724,502,20.0,512.38,2838.49,Meta Ads,2.46,39633,5.539814200398141
2025-07-05,Meta_Retargeting_Website_v1,Retargeting,0,0,0.0,0.0,0.0,Meta Ads,6.47,25905,
2025-07-06,Meta_Retargeting_Website_v1,Retargeting,27985,507,27.0,434.34,3254.21,Meta Ads,1.27,23796,7.492310171754847
2025-07-07,Meta_Retargeting_Website_v1,Retargeting,0,0,0.0,0.0,0.0,Meta Ads,5.53,4141,
2025-07-08,Meta_Retargeting_Website_v1,Retargeting,24011,457,24.0,436.06,2795.25,Meta Ads,7.65,21123,6.410241709856442
2025-07-09,Meta_Retargeting_Website_v1,Retargeting,17362,831,43.0,487.42,3106.1,Meta Ads,2.2,47010,6.372532928480571
2025-07-10,Meta_Retargeting_Website_v1,Retargeting,0,0,0.0,0.0,0.0,Meta Ads,3.92,17676,
2025-07-11,Meta_Retargeting_Website_v1,Retargeting,25881,529,31.0,387.58,3091.56,Meta Ads,5.03,39798,7.976572578564426
2025-07-12,Meta_Retargeting_Website_v1,Retargeting,8968,435,38.0,371.31,2976.61,Meta Ads,4.15,39173,8.016509116371765
2025-07-13,Meta_Retargeting_Website_v1,Retargeting,8572,398,31.0,408.92,2788.22,Meta Ads,5.34,17743,6.818497505624571
2025-07-14,Meta_Retargeting_Website_v1,Retargeting,36020,435,38.0,477.47,2325.06,Meta Ads,3.83,2609,4.869541541876976
2025-07-15,Meta_Retargeting_Website_v1,Retargeting,18407,608,50.0,464.44,2104.38,Meta Ads,2.04,44531,4.531005081388339
2025-07-16,Meta_Retargeting_Website_v1,Retargeting,21660,757,34.0,416.36,2350.14,Meta Ads,1.62,35128,5.644490344893842
2025-07-17,Meta_Retargeting_Website_v1,Retargeting,10512,467,40.0,483.13,2081.52,Meta Ads,6.21,1623,4.3084056051166355
2025-07-18,Meta_Retargeting_Website_v1,Retargeting,12452,395,29.0,435.33,2904.23,Meta Ads,2.67,35333,6.671329795787105
2025-07-19,Meta_Retargeting_Website_v1,Retargeting,9599,396,31.0,468.34,2130.11,Meta Ads,6.93,35688,4.548212836827946
2025-07-20,Meta_Retargeting_Website_v1,Retargeting,8200,396,17.0,453.12,1811.28,Meta Ads,6.2,23871,3.9973516949152543
2025-07-21,Meta_Retargeting_Website_v1,Retargeting,20018,453,32.0,398.95,1889.77,Meta Ads,1.35,49916,4.736859255545808
2025-07-22,Meta_Retargeting_Website_v1,Retargeting,16333,407,31.0,470.13,2644.5,Meta Ads,2.41,22097,5.625039882585668
2025-07-23,Meta_Retargeting_Website_v1,Retargeting,11404,425,21.0,387.15,2655.72,Meta Ads,3.04,23303,6.859666795815575
2025-07-24,Meta_Retargeting_Website_v1,Retargeting,21548,667,30.0,376.57,2489.1,Meta Ads,5.16,25313,6.609926441299094
2025-07-25,Meta_Retargeting_Website_v1,Retargeting,15174,490,28.0,483.66,2555.47,Meta Ads,6.67,9766,5.28360831989414
2025-07-26,Meta_Retargeting_Website_v1,Retargeting,18079,744,39.0,526.98,2710.43,Meta Ads,1.42,35769,5.143326122433488
2025-07-27,Meta_Retargeting_Website_v1,Retargeting,15577,497,24.0,520.35,2123.62,Meta Ads,2.75,1396,4.081137695781685
2025-07-28,Meta_Retargeting_Website_v1,Retargeting,26004,436,31.0,474.52,2714.87,Meta Ads,3.63,32140,5.721297310966872
2025-07-29,Meta_Retargeting_Website_v1,Retargeting,18624,710,58.0,373.42,2330.96,Meta Ads,2.28,44668,6.242193776444754
2025-07-30,Meta_Retargeting_Website_v1,Retargeting,49947,765,32.0,461.46,2681.68,Meta Ads,4.82,5497,5.811294586746413
2025-07-31,Meta_Retargeting_Website_v1,Retargeting,55257,994,68.0,531.17,,Meta Ads,4.35,35279,
2025-08-01,Meta_Retargeting_Website_v1,Retargeting,23507,553,39.0,361.23,2226.43,Meta Ads,3.22,11285,6.16346925781358
2025-08-02,Meta_Retargeting_Website_v1,Retargeting,9506,432,32.0,455.79,2605.33,Meta Ads,4.62,46209,5.716075385594243
2025-08-03,Meta_Retargeting_Website_v1,Retargeting,17842,461,35.0,395.88,2300.61,Meta Ads,3.49,3692,5.811382237041528
2025-08-04,Meta_Retargeting_Website_v1,Retargeting,10983,357,14.0,383.43,2767.78,Meta Ads,3.4,48390,7.218475341000965
2025-08-05,Meta_Retargeting_Website_v1,Retargeting,8955,441,29.0,444.49,2399.56,Meta Ads,2.86,3032,5.398456658192535
2025-08-06,Meta_Retargeting_Website_v1,Retargeting,29446,469,22.0,403.78,2344.66,Meta Ads,4.78,40756,5.806775967110803
2025-08-07,Meta_Retargeting_Website_v1,Retargeting,75525,756,34.0,469.54,,Meta Ads,4.11,43314,
2025-08-08,Meta_Retargeting_Website_v1,Retargeting,8015,335,17.0,378.32,2789.13,Meta Ads,2.37,22118,7.372409600338338
2025-08-09,Meta_Retargeting_Website_v1,Retargeting,16476,504,27.0,395.79,2295.36,Meta Ads,1.09,28328,5.7994390964905635
2025-08-10,Meta_Retargeting_Website_v1,Retargeting,12415,401,34.0,428.04,2112.55,Meta Ads,2.06,8639,4.9354032333426785
2025-08-11,Meta_Retargeting_Website_v1,Retargeting,27691,800,33.0,482.1,2261.22,Meta Ads,1.3,49761,4.690354698195394
2025-08-12,Meta_Retargeting_Website_v1,Retargeting,26878,609,50.0,411.62,2659.16,Meta Ads,4.02,45695,6.46023030950877
2025-08-13,Meta_Retargeting_Website_v1,Retargeting,15975,510,30.0,494.84,1895.78,Meta Ads,2.58,5252,3.831096920216636
2025-08-14,Meta_Retargeting_Website_v1,Retargeting,14312,631,25.0,466.16,2912.24,Meta Ads,3.94,45699,6.247297065385275
2025-08-15,Meta_Retargeting_Website_v1,Retargeting,17300,675,53.0,496.08,2169.48,Meta Ads,3.31,38477,4.373246250604741
2025-08-16,Meta_Retargeting_Website_v1,Retargeting,13966,543,38.0,498.09,1928.04,Meta Ads,4.77,11668,3.8708667108353914
2025-08-17,Meta_Retargeting_Website_v1,Retargeting,27774,419,31.0,482.62,2334.07,Meta Ads,6.07,6077,4.836247979777051
2025-08-18,Meta_Retargeting_Website_v1,Retargeting,23157,468,41.0,498.96,2559.8,Meta Ads,4.36,28475,5.130270963604297
2025-08-19,Meta_Retargeting_Website_v1,Retargeting,62628,891,57.0,514.33,2162.14,Meta Ads,1.43,2275,4.203799117298232
2025-08-20,Meta_Retargeting_Website_v1,Retargeting,20475,375,18.0,450.03,2867.15,Meta Ads,1.12,29938,6.3710197097971255
2025-08-21,Meta_Retargeting_Website_v1,Retargeting,43550,498,22.0,505.96,2485.7,Meta Ads,2.49,33562,4.912838959601549
2025-08-22,Meta_Retargeting_Website_v1,Retargeting,13483,417,26.0,417.02,2419.06,Meta Ads,3.97,33826,5.80082490048439
2025-08-23,Meta_Retargeting_Website_v1,Retargeting,20441,631,27.0,506.47,2795.98,Meta Ads,1.31,21307,5.520524414081781
2025-08-24,Meta_Retargeting_Website_v1,Retargeting,27510,682,34.0,464.29,2447.99,Meta Ads,3.29,18000,5.272545176506062
2025-08-25,Meta_Retargeting_Website_v1,Retargeting,14290,593,31.0,389.92,2761.22,Meta Ads,7.21,15092,7.0815038982355345
2025-08-26,Meta_Retargeting_Website_v1,Retargeting,15625,618,41.0,484.22,2794.54,Meta Ads,1.63,31254,5.771219693527735
2025-08-27,Meta_Retargeting_Website_v1,Retargeting,24626,991,74.0,535.35,2139.12,Meta Ads,7.64,4671,3.995741103950686
2025-08-28,Meta_Retargeting_Website_v1,Retargeting,14240,558,,478.7,2617.13,Meta Ads,7.0,19095,5.467161061207437
2025-08-29,Meta_Retargeting_Website_v1,Retargeting,29652,789,44.0,450.84,2314.68,Meta Ads,6.82,2342,5.134149587436784
