date,campaign,campaign_type,impressions,clicks,conversions,spend,revenue,channel,quality_score,avg_position,roas
2025-08-10,GA_Search_NonBrand_US_v3,Search - Non-Brand,11217,340,11.0,1109.04,3767.4,Google Ads,6.3,2.92,3.3969919930750923
2025-08-11,GA_Search_NonBrand_US_v3,Search - Non-Brand,12478,332,12.0,940.88,3571.46,Google Ads,2.8,5.66,3.795871949664144
2025-08-12,GA_Search_NonBrand_US_v3,Search - Non-Brand,15660,563,25.0,1065.76,3659.13,Google Ads,7.4,2.02,3.433352724816094
2025-08-13,GA_Search_NonBrand_US_v3,Search - Non-Brand,12440,421,12.0,1064.35,4075.38,Google Ads,6.6,5.72,3.828984826419881
2025-08-14,GA_Search_NonBrand_US_v3,Search - Non-Brand,32323,394,11.0,1318.12,3419.86,Google Ads,8.2,1.25,2.594498224744333
2025-08-15,GA_Search_NonBrand_US_v3,Search - Non-Brand,14296,557,12.0,969.87,3314.03,Google Ads,1.6,5.2,3.4169837194675576
2025-08-16,GA_Search_NonBrand_US_v3,Search - Non-Brand,30935,741,26.0,1288.68,3999.4,Google Ads,2.9,5.52,3.103485737343638
2025-08-17,GA_Search_NonBrand_US_v3,Search - Non-Brand,34439,665,33.0,1044.92,3387.54,Google Ads,2.4,2.71,3.241913256517245
2025-08-18,GA_Search_NonBrand_US_v3,Search - Non-Brand,13587,572,18.0,903.69,3698.47,Google Ads,2.7,7.56,4.0926313226880895
2025-08-19,GA_Search_NonBrand_US_v3,Search - Non-Brand,30683,319,14.0,1030.15,3661.46,Google Ads,1.9,1.32,3.554297917778964
2025-08-20,GA_Search_NonBrand_US_v3,Search - Non-Brand,7094,351,12.0,1222.34,4601.49,Google Ads,6.1,7.24,3.7644926943403636
2025-08-21,GA_Search_NonBrand_US_v3,Search - Non-Brand,9828,376,8.0,1212.01,3781.54,Google Ads,6.3,3.67,3.120056765208208
2025-08-22,GA_Search_NonBrand_US_v3,Search - Non-Brand,0,0,0.0,0.0,0.0,Google Ads,8.6,6.0,
2025-08-23,GA_Search_NonBrand_US_v3,Search - Non-Brand,15013,335,6.0,1057.53,3366.32,Google Ads,4.8,5.56,3.1831910205857046
2025-08-24,GA_Search_NonBrand_US_v3,Search - Non-Brand,18682,602,15.0,986.11,3986.49,Google Ads,5.8,2.18,4.04264230156879
2025-08-25,GA_Search_NonBrand_US_v3,Search - Non-Brand,13099,304,10.0,1008.2,3942.79,Google Ads,9.9,3.23,3.9107220789525887
2025-08-26,GA_Search_NonBrand_US_v3,Search - Non-Brand,26091,572,16.0,926.99,3372.84,Google Ads,5.8,4.71,3.638485852058814
2025-08-27,GA_Search_NonBrand_US_v3,Search - Non-Brand,28701,368,,1020.98,3377.07,Google Ads,6.2,6.93,3.307674978941801
2025-08-28,GA_Search_NonBrand_US_v3,Search - Non-Brand,31034,407,14.0,1280.15,3774.09,Google Ads,10.0,7.68,2.948162324727571
2025-08-29,GA_Search_NonBrand_US_v3,Search - Non-Brand,13291,405,8.0,1300.4,3558.81,Google Ads,9.9,1.14,2.736704091048908
2025-08-30,GA_Search_NonBrand_US_v3,Search - Non-Brand,8061,367,16.0,1218.55,3702.15,Google Ads,4.8,3.47,3.038160108325469
2025-08-31,GA_Search_NonBrand_US_v3,Search - Non-Brand,25800,423,15.0,967.66,3126.39,Google Ads,6.7,5.68,3.2308765475476924
2025-09-01,GA_Search_NonBrand_US_v3,Search - Non-Brand,13330,558,19.0,1184.15,2949.4,Google Ads,5.3,4.69,2.4907317485115903
2025-09-02,GA_Search_NonBrand_US_v3,Search - Non-Brand,27090,719,22.0,1205.37,3649.33,Google Ads,7.5,7.6,3.0275600023229385
2025-09-03,GA_Search_NonBrand_US_v3,Search - Non-Brand,10915,263,12.0,897.52,2932.64,Google Ads,9.4,1.12,3.2674926464034226
2025-09-04,GA_Search_NonBrand_US_v3,Search - Non-Brand,35128,504,21.0,898.96,3646.86,Google Ads,3.8,4.06,4.056754471834119
2025-09-05,GA_Search_NonBrand_US_v3,Search - Non-Brand,12248,430,13.0,1311.75,3543.42,Google Ads,8.4,5.68,2.7012921669525443
2025-09-06,GA_Search_NonBrand_US_v3,Search - Non-Brand,13209,309,6.0,964.49,3556.41,Google Ads,6.9,2.52,3.687347717446526
2025-09-07,GA_Search_NonBrand_US_v3,Search - Non-Brand,13585,460,11.0,1018.03,3820.38,Google Ads,3.5,6.08,3.752718485702779
2025-09-08,GA_Search_NonBrand_US_v3,Search - Non-Brand,17557,627,18.0,1238.33,3435.67,Google Ads,8.2,1.57,2.774438154611453
2025-09-09,GA_Search_NonBrand_US_v3,Search - Non-Brand,28298,514,22.0,1144.42,3367.39,Google Ads,4.8,4.16,2.942442459936037
2025-09-10,GA_Search_NonBrand_US_v3,Search - Non-Brand,10052,378,7.0,1086.38,3341.29,Google Ads,2.1,5.73,3.0756181078444005
2025-09-11,GA_Search_NonBrand_US_v3,Search - Non-Brand,14682,374,10.0,1019.08,3772.14,Google Ads,9.9,2.87,3.701515092043804
2025-09-12,GA_Search_NonBrand_US_v3,Search - Non-Brand,9368,275,5.0,915.46,3165.66,Google Ads,4.8,1.52,3.4579992572040283
2025-09-13,GA_Search_NonBrand_US_v3,Search - Non-Brand,5716,278,6.0,934.23,3281.46,Google Ads,5.9,7.7,3.512475514594907
2025-09-14,GA_Search_NonBrand_US_v3,Search - Non-Brand,20877,372,13.0,970.55,3813.09,Google Ads,8.3,7.4,3.9287929524496423
2025-09-15,GA_Search_NonBrand_US_v3,Search - Non-Brand,10942,442,13.0,953.14,3439.75,Google Ads,9.6,7.48,3.6088612375936377
2025-09-16,GA_Search_NonBrand_US_v3,Search - Non-Brand,15530,315,6.0,1029.08,3677.98,Google Ads,8.9,7.85,3.5740467213433362
2025-09-17,GA_Search_NonBrand_US_v3,Search - Non-Brand,13468,363,17.0,1084.62,4070.29,Google Ads,5.7,2.29,3.7527336763105974
2025-09-18,GA_Search_NonBrand_US_v3,Search - Non-Brand,14255,467,22.0,1030.54,3181.13,Google Ads,5.9,2.1,3.0868573757447555
2025-09-19,GA_Search_NonBrand_US_v3,Search - Non-Brand,12653,556,18.0,1215.36,2278.75,Google Ads,3.5,1.24,1.8749588599262772
2025-09-20,GA_Search_NonBrand_US_v3,Search - Non-Brand,7944,348,15.0,1039.83,3480.48,Google Ads,5.2,7.24,3.3471625169498864
2025-09-21,GA_Search_NonBrand_US_v3,Search - Non-Brand,16313,457,18.0,1053.82,3652.99,Google Ads,9.5,6.27,3.4664269040253552
2025-09-22,GA_Search_NonBrand_US_v3,Search - Non-Brand,22188,403,14.0,1209.54,3008.67,Google Ads,7.5,5.43,2.48744977429436
2025-09-23,GA_Search_NonBrand_US_v3,Search - Non-Brand,8399,409,10.0,1008.44,3590.07,Google Ads,1.1,7.49,3.560023402483043
2025-09-24,GA_Search_NonBrand_US_v3,Search - Non-Brand,9453,362,12.0,1194.66,3103.61,Google Ads,2.0,5.03,2.5979023320442636
2025-09-25,GA_Search_NonBrand_US_v3,Search - Non-Brand,56486,567,14.0,990.96,2328.89,Google Ads,9.3,1.91,2.3501352224105916
2025-09-26,GA_Search_NonBrand_US_v3,Search - Non-Brand,17487,282,10.0,897.28,3628.1,Google Ads,8.6,2.24,4.043442403708987
2025-09-27,GA_Search_NonBrand_US_v3,Search - Non-Brand,8262,405,17.0,1200.37,2973.67,Google Ads,5.4,1.93,2.4772945008622345
2025-09-28,GA_Search_NonBrand_US_v3,Search - Non-Brand,14839,343,8.0,1132.37,3201.82,Google Ads,6.6,3.15,2.8275387020143596
2025-09-29,GA_Search_NonBrand_US_v3,Search - Non-Brand,12244,541,18.0,1238.93,3561.85,Google Ads,3.6,3.66,2.8749404728273587
2025-09-30,GA_Search_NonBrand_US_v3,Search - Non-Brand,11832,322,8.0,1029.6,3427.4,Google Ads,8.1,6.58,3.3288655788655794
2025-10-01,GA_Search_NonBrand_US_v3,Search - Non-Brand,20717,370,14.0,952.82,3290.88,Google Ads,6.4,2.34,3.4538317835477845
2025-10-02,GA_Search_NonBrand_US_v3,Search - Non-Brand,0,0,0.0,0.0,0.0,Google Ads,7.3,6.08,
2025-10-03,GA_Search_NonBrand_US_v3,Search - Non-Brand,13670,530,25.0,1257.49,2697.78,Google Ads,4.4,4.44,2.1453689492560577
2025-10-04,GA_Search_NonBrand_US_v3,Search - Non-Brand,18786,612,22.0,1289.27,3238.23,Google Ads,4.9,8.0,2.5116771506356312
2025-10-05,GA_Search_NonBrand_US_v3,Search - Non-Brand,10370,506,19.0,1144.26,3583.93,Google Ads,2.9,6.44,3.1320941044867423
2025-10-06,GA_Search_NonBrand_US_v3,Search - Non-Brand,18233,637,25.0,1200.16,3666.89,Google Ads,9.5,7.78,3.055334288761498
2025-10-07,GA_Search_NonBrand_US_v3,Search - Non-Brand,14525,447,13.0,1145.09,4029.83,Google Ads,9.5,3.4,3.519225563056179
2025-10-08,GA_Search_NonBrand_US_v3,Search - Non-Brand,12590,407,11.0,966.92,4124.19,Google Ads,8.4,1.86,4.26528564927812
2025-10-09,GA_Search_NonBrand_US_v3,Search - Non-Brand,13324,308,10.0,1032.68,3068.13,Google Ads,9.4,4.54,2.9710365263198666
2025-10-10,GA_Search_NonBrand_US_v3,Search - Non-Brand,0,0,0.0,0.0,0.0,Google Ads,7.0,1.87,
2025-10-11,GA_Search_NonBrand_US_v3,Search - Non-Brand,0,0,0.0,0.0,0.0,Google Ads,3.1,4.45,
2025-10-12,GA_Search_NonBrand_US_v3,Search - Non-Brand,9430,326,11.0,1123.24,3068.59,Google Ads,7.8,2.89,2.7319094761582567
2025-10-13,GA_Search_NonBrand_US_v3,Search - Non-Brand,29270,417,9.0,984.11,3346.49,Google Ads,3.9,4.44,3.400524331629594
2025-10-14,GA_Search_NonBrand_US_v3,Search - Non-Brand,12427,411,8.0,1248.49,3484.59,Google Ads,5.0,7.65,2.79104358064542
2025-10-15,GA_Search_NonBrand_US_v3,Search - Non-Brand,0,0,0.0,0.0,0.0,Google Ads,3.5,3.02,
2025-10-16,GA_Search_NonBrand_US_v3,Search - Non-Brand,38458,446,14.0,903.21,3787.07,Google Ads,4.8,7.95,4.192900875765326
2025-10-17,GA_Search_NonBrand_US_v3,Search - Non-Brand,17991,407,12.0,1077.59,3317.76,Google Ads,7.1,2.61,3.078870442376043
2025-10-18,GA_Search_NonBrand_US_v3,Search - Non-Brand,6053,270,13.0,926.91,,Google Ads,2.0,2.46,
2025-10-19,GA_Search_NonBrand_US_v3,Search - Non-Brand,19556,552,21.0,1144.35,3300.35,Google Ads,1.9,4.81,2.884038974090095
2025-10-20,GA_Search_NonBrand_US_v3,Search - Non-Brand,11078,326,7.0,1092.09,3018.21,Google Ads,7.2,6.89,2.7637007938906137
2025-10-21,GA_Search_NonBrand_US_v3,Search - Non-Brand,20816,494,13.0,1281.63,3007.66,Google Ads,8.0,6.25,2.346745940716119
2025-10-22,GA_Search_NonBrand_US_v3,Search - Non-Brand,32656,819,40.0,1254.9,3089.03,Google Ads,6.0,6.06,2.4615746274603554
2025-10-23,GA_Search_NonBrand_US_v3,Search - Non-Brand,12081,399,19.0,1145.41,3452.53,Google Ads,2.6,2.98,3.014230712146742
2025-10-24,GA_Search_NonBrand_US_v3,Search - Non-Brand,6221,286,11.0,935.49,3139.39,Google Ads,4.9,1.16,3.3558776683876896
2025-10-25,GA_Search_NonBrand_US_v3,Search - Non-Brand,11736,544,14.0,1154.34,4033.19,Google Ads,7.8,2.13,3.493935928755826
2025-10-26,GA_Search_NonBrand_US_v3,Search - Non-Brand,21175,403,13.0,1214.58,3088.71,Google Ads,7.2,3.45,2.5430272192856793
2025-10-27,GA_Search_NonBrand_US_v3,Search - Non-Brand,0,0,0.0,0.0,0.0,Google Ads,2.0,7.8,
2025-10-28,GA_Search_NonBrand_US_v3,Search - Non-Brand,19836,536,23.0,1023.51,3229.68,Google Ads,9.7,7.44,3.1554943283407098
2025-10-29,GA_Search_NonBrand_US_v3,Search - Non-Brand,0,0,0.0,0.0,0.0,Google Ads,3.0,2.4,
2025-10-30,GA_Search_NonBrand_US_v3,Search - Non-Brand,11476,534,19.0,895.15,3355.56,Google Ads,3.0,6.08,3.748600793163157
2025-10-31,GA_Search_NonBrand_US_v3,Search - Non-Brand,14828,594,28.0,1050.71,3429.69,Google Ads,5.1,5.05,3.2641642318051605
2025-11-01,GA_Search_NonBrand_US_v3,Search - Non-Brand,16564,630,18.0,1294.19,3740.77,Google Ads,3.9,1.35,2.8904333984963566
2025-11-02,GA_Search_NonBrand_US_v3,Search - Non-Brand,16109,637,27.0,1216.74,3403.83,Google Ads,9.9,3.6,2.797499876719759
2025-11-03,GA_Search_NonBrand_US_v3,Search - Non-Brand,6768,262,10.0,908.07,2942.0,Google Ads,1.7,4.4,3.2398383384540836
2025-11-04,GA_Search_NonBrand_US_v3,Search - Non-Brand,9401,421,13.0,1309.71,3054.85,Google Ads,3.8,5.67,2.3324629116369273
2025-11-05,GA_Search_NonBrand_US_v3,Search - Non-Brand,9263,318,10.0,959.49,3089.96,Google Ads,4.4,3.06,3.220419181023252
2025-11-06,GA_Search_NonBrand_US_v3,Search - Non-Brand,24957,549,11.0,1075.61,2970.47,Google Ads,5.4,7.54,2.761660825020221
2025-11-07,GA_Search_NonBrand_US_v3,Search - Non-Brand,14854,674,25.0,1088.7,2950.0,Google Ads,1.1,4.16,2.7096537154404334
2025-11-08,GA_Search_NonBrand_US_v3,Search - Non-Brand,8779,334,10.0,946.77,2680.87,Google Ads,1.7,2.74,2.831595846932201
2025-11-09,GA_Search_NonBrand_US_v3,Search - Non-Brand,17667,474,23.0,1060.72,3299.46,Google Ads,3.3,3.21,3.1105852628403348
2025-11-10,GA_Search_NonBrand_US_v3,Search - Non-Brand,8947,375,,1100.86,3474.38,Google Ads,6.0,6.26,3.1560598077866397
2025-11-11,GA_Search_NonBrand_US_v3,Search - Non-Brand,27534,367,15.0,1260.32,2510.42,Google Ads,7.9,5.48,1.9918909483305829
2025-11-12,GA_Search_NonBrand_US_v3,Search - Non-Brand,28815,769,28.0,1259.7,3284.72,Google Ads,7.2,6.2,2.607541478129713
2025-11-13,GA_Search_NonBrand_US_v3,Search - Non-Brand,25766,786,38.0,1266.21,3597.95,Google Ads,6.1,3.05,2.841511281698928
2025-11-14,GA_Search_NonBrand_US_v3,Search - Non-Brand,17676,313,9.0,1007.99,3906.89,Google Ads,4.6,3.29,3.875921388109009
2025-11-15,GA_Search_NonBrand_US_v3,Search - Non-Brand,20549,479,11.0,936.79,3295.85,Google Ads,8.8,3.78,3.518237812103033
2025-11-16,GA_Search_NonBrand_US_v3,Search - Non-Brand,21670,372,12.0,1293.57,4152.35,Google Ads,5.1,2.32,3.209992501372172
2025-11-17,GA_Search_NonBrand_US_v3,Search - Non-Brand,62535,680,14.0,1272.1,3098.89,Google Ads,3.7,5.84,2.4360427639336533
2025-11-18,GA_Search_NonBrand_US_v3,Search - Non-Brand,18463,501,19.0,1220.77,3899.43,Google Ads,6.7,3.31,3.194238062861964
2025-11-19,GA_Search_NonBrand_US_v3,Search - Non-Brand,13532,346,11.0,891.93,3270.61,Google Ads,7.2,3.28,3.6668908995100518
2025-11-20,GA_Search_NonBrand_US_v3,Search - Non-Brand,12426,585,22.0,1270.47,3902.49,Google Ads,4.6,2.89,3.0716900044865283
2025-11-21,GA_Search_NonBrand_US_v3,Search - Non-Brand,11478,381,9.0,1303.31,2977.6,Google Ads,1.3,4.17,2.2846444821262786
2025-11-22,GA_Search_NonBrand_US_v3,Search - Non-Brand,35577,434,21.0,1004.32,,Google Ads,1.8,6.4,
2025-11-23,GA_Search_NonBrand_US_v3,Search - Non-Brand,19860,450,12.0,1134.56,3934.73,Google Ads,8.6,6.85,3.468066915808772
2025-11-24,GA_Search_NonBrand_US_v3,Search - Non-Brand,11412,267,12.0,918.27,3517.25,Google Ads,1.5,6.63,3.8303004562928114
2025-11-25,GA_Search_NonBrand_US_v3,Search - Non-Brand,14874,561,18.0,1131.18,4190.16,Google Ads,6.3,5.35,3.7042380522993685
2025-11-26,GA_Search_NonBrand_US_v3,Search - Non-Brand,18478,579,20.0,1202.59,4461.17,Google Ads,2.7,2.96,3.709635037710276
2025-11-27,GA_Search_NonBrand_US_v3,Search - Non-Brand,14312,541,19.0,1058.48,5617.66,Google Ads,3.1,6.14,5.3072896984354925
2025-11-28,GA_Search_NonBrand_US_v3,Search - Non-Brand,9930,406,12.0,1106.67,4184.91,Google Ads,3.5,1.28,3.7815337905608715
2025-11-29,GA_Search_NonBrand_US_v3,Search - Non-Brand,7447,311,10.0,955.0,3533.17,Google Ads,1.3,6.59,3.69965445026178
2025-11-30,GA_Search_NonBrand_US_v3,Search - Non-Brand,19130,363,9.0,1133.66,2964.05,Google Ads,2.6,6.46,2.614584619727255
2025-12-01,GA_Search_NonBrand_US_v3,Search - Non-Brand,7184,320,11.0,1101.98,2394.18,Google Ads,6.9,5.69,2.1726165629140275
2025-12-02,GA_Search_NonBrand_US_v3,Search - Non-Brand,7489,290,10.0,941.36,3597.38,Google Ads,5.5,1.69,3.8214710631426874
2025-12-03,GA_Search_NonBrand_US_v3,Search - Non-Brand,6616,322,8.0,1043.7,2483.97,Google Ads,8.2,7.98,2.3799655073296924
2025-12-04,GA_Search_NonBrand_US_v3,Search - Non-Brand,12164,592,27.0,1301.58,3135.89,Google Ads,1.6,6.29,2.4092948570199297
2025-12-05,GA_Search_NonBrand_US_v3,Search - Non-Brand,43509,525,22.0,1075.11,4223.51,Google Ads,9.0,6.14,3.9284445312572673
2025-12-06,GA_Search_NonBrand_US_v3,Search - Non-Brand,13764,408,12.0,901.69,3444.04,Google Ads,10.0,1.45,3.8195388659073517
2025-12-07,GA_Search_NonBrand_US_v3,Search - Non-Brand,19528,384,19.0,1021.12,2857.46,Google Ads,1.1,3.79,2.798358664995299
2025-12-08,GA_Search_NonBrand_US_v3,Search - Non-Brand,11706,434,9.0,1179.76,2582.47,Google Ads,9.7,1.6,2.1889791143961483
2025-12-09,GA_Search_NonBrand_US_v3,Search - Non-Brand,6513,285,5.0,908.2,3006.8,Google Ads,3.1,3.53,3.3107245100198193
2025-12-10,GA_Search_NonBrand_US_v3,Search - Non-Brand,47417,612,,1082.54,3702.54,Google Ads,7.2,4.99,3.420233894359562
2025-12-11,GA_Search_NonBrand_US_v3,Search - Non-Brand,28235,552,15.0,967.6,3695.21,Google Ads,3.6,7.15,3.818943778420835
2025-12-12,GA_Search_NonBrand_US_v3,Search - Non-Brand,13540,334,8.0,973.96,4252.11,Google Ads,5.7,2.98,4.365795309868988
2025-12-13,GA_Search_NonBrand_US_v3,Search - Non-Brand,9428,418,18.0,1052.0,2940.68,Google Ads,5.6,5.36,2.79532319391635
2025-12-14,GA_Search_NonBrand_US_v3,Search - Non-Brand,34978,435,12.0,1251.74,3115.6,Google Ads,4.2,2.15,2.489015290715324
2025-12-15,GA_Search_NonBrand_US_v3,Search - Non-Brand,0,0,0.0,0.0,0.0,Google Ads,7.5,3.48,
2025-12-16,GA_Search_NonBrand_US_v3,Search - Non-Brand,25831,562,24.0,1185.09,3080.38,Google Ads,6.4,7.63,2.5992793796251763
2025-12-17,GA_Search_NonBrand_US_v3,Search - Non-Brand,24300,395,18.0,1076.38,3691.99,Google Ads,5.6,6.23,3.4300061316635384
2025-12-18,GA_Search_NonBrand_US_v3,Search - Non-Brand,25266,590,20.0,1210.79,2989.14,Google Ads,9.8,4.82,2.468751806671677
2025-12-19,GA_Search_NonBrand_US_v3,Search - Non-Brand,23143,447,9.0,1134.9,4240.5,Google Ads,9.5,2.76,3.73645255088554
2025-12-20,GA_Search_NonBrand_US_v3,Search - Non-Brand,25662,588,20.0,1096.48,3839.84,Google Ads,9.6,3.66,3.5019699401721875
2025-12-21,GA_Search_NonBrand_US_v3,Search - Non-Brand,13705,580,25.0,993.57,3533.74,Google Ads,8.9,2.1,3.556608995843272
2025-12-22,GA_Search_NonBrand_US_v3,Search - Non-Brand,13174,436,19.0,1217.82,3766.64,Google Ads,3.3,3.47,3.092936558768948
2025-12-23,GA_Search_NonBrand_US_v3,Search - Non-Brand,15291,419,9.0,1164.42,3228.59,Google Ads,4.1,2.05,2.77270228955188
2025-12-24,GA_Search_NonBrand_US_v3,Search - Non-Brand,13636,570,23.0,1008.77,3388.31,Google Ads,3.1,6.57,3.3588528604141676
2025-12-25,GA_Search_NonBrand_US_v3,Search - Non-Brand,12410,555,21.0,951.88,2393.83,Google Ads,9.9,1.57,2.514844308106064
2025-12-26,GA_Search_NonBrand_US_v3,Search - Non-Brand,62894,753,17.0,1244.4,4327.79,Google Ads,2.4,2.33,3.4778126004500156
2025-12-27,GA_Search_NonBrand_US_v3,Search - Non-Brand,6751,293,11.0,993.29,3088.35,Google Ads,4.3,5.84,3.109212818008839
2025-12-28,GA_Search_NonBrand_US_v3,Search - Non-Brand,11275,401,11.0,1192.55,2860.14,Google Ads,2.8,7.32,2.39833969225609
2025-12-29,GA_Search_NonBrand_US_v3,Search - Non-Brand,8080,306,6.0,1030.02,3016.49,Google Ads,3.0,7.75,2.928574202442671
2025-12-30,GA_Search_NonBrand_US_v3,Search - Non-Brand,27515,347,17.0,1199.14,3055.74,Google Ads,3.2,6.85,2.548276264656337
2025-12-31,GA_Search_NonBrand_US_v3,Search - Non-Brand,9532,443,21.0,1241.61,3105.73,Google Ads,6.8,2.48,2.501373217032724
2026-01-01,GA_Search_NonBrand_US_v3,Search - Non-Brand,0,0,0.0,0.0,0.0,Google Ads,1.7,3.0,
2026-01-02,GA_Search_NonBrand_US_v3,Search - Non-Brand,22426,645,21.0,1039.41,3233.45,Google Ads,6.2,7.1,3.110851348361089
2026-01-03,GA_Search_NonBrand_US_v3,Search - Non-Brand,47934,606,21.0,1288.56,4263.32,Google Ads,8.4,7.23,3.3085925374060965
2026-01-04,GA_Search_NonBrand_US_v3,Search - Non-Brand,11809,456,18.0,1307.93,2577.21,Google Ads,7.9,5.48,1.9704494888870199
2026-01-05,GA_Search_NonBrand_US_v3,Search - Non-Brand,49172,570,22.0,997.98,3229.63,Google Ads,2.4,3.2,3.2361670574560613
2026-01-06,GA_Search_NonBrand_US_v3,Search - Non-Brand,12815,472,10.0,1142.98,3379.18,Google Ads,9.2,2.57,2.9564646800468948
2026-01-07,GA_Search_NonBrand_US_v3,Search - Non-Brand,11733,529,23.0,1241.35,3874.53,Google Ads,7.9,6.97,3.1212228622064693
2026-01-08,GA_Search_NonBrand_US_v3,Search - Non-Brand,33030,451,16.0,987.0,3274.63,Google Ads,1.0,2.44,3.317760891590679
2026-01-09,GA_Search_NonBrand_US_v3,Search - Non-Brand,37248,647,16.0,1212.92,3950.85,Google Ads,7.6,5.63,3.257304686211786
2026-01-10,GA_Search_NonBrand_US_v3,Search - Non-Brand,12007,288,8.0,905.08,3357.39,Google Ads,7.6,7.78,3.709495293233747
2026-01-11,GA_Search_NonBrand_US_v3,Search - Non-Brand,20984,735,30.0,1142.39,3188.98,Google Ads,5.5,5.94,2.7914985250221025
2026-01-12,GA_Search_NonBrand_US_v3,Search - Non-Brand,33828,514,12.0,1135.53,2996.03,Google Ads,1.4,2.8,2.6384419610226066
2026-01-13,GA_Search_NonBrand_US_v3,Search - Non-Brand,19753,343,13.0,1177.53,3711.05,Google Ads,6.2,2.98,3.1515545251501025
2026-01-14,GA_Search_NonBrand_US_v3,Search - Non-Brand,6962,302,12.0,926.49,4081.72,Google Ads,7.9,1.65,4.405573724487042
2026-01-15,GA_Search_NonBrand_US_v3,Search - Non-Brand,7917,282,8.0,904.73,3820.29,Google Ads,3.4,5.8,4.222574690791728
2026-01-16,GA_Search_NonBrand_US_v3,Search - Non-Brand,32578,555,22.0,1018.23,3415.57,Google Ads,7.0,4.63,3.3544189426750344
2026-01-17,GA_Search_NonBrand_US_v3,Search - Non-Brand,18706,295,7.0,983.57,3181.86,Google Ads,4.2,2.45,3.235011234584219
2026-01-18,GA_Search_NonBrand_US_v3,Search - Non-Brand,19823,669,27.0,1213.95,2957.71,Google Ads,6.2,2.59,2.4364347790271426
2026-01-19,GA_Search_NonBrand_US_v3,Search - Non-Brand,10230,505,16.0,1212.12,3756.1,Google Ads,4.5,1.06,3.098785598785599
2026-01-20,GA_Search_NonBrand_US_v3,Search - Non-Brand,24385,503,23.0,1008.59,3739.86,Google Ads,3.7,7.85,3.708008209480562
2026-01-21,GA_Search_NonBrand_US_v3,Search - Non-Brand,26985,452,21.0,1274.16,2681.49,Google Ads,8.7,6.8,2.1045159163684306
2026-01-22,GA_Search_NonBrand_US_v3,Search - Non-Brand,27991,620,15.0,1306.06,3582.34,Google Ads,7.8,3.76,2.742860205503576
2026-01-23,GA_Search_NonBrand_US_v3,Search - Non-Brand,12863,538,17.0,920.93,3503.2,Google Ads,4.1,7.62,3.8039807585809995
2026-01-24,GA_Search_NonBrand_US_v3,Search - Non-Brand,11821,555,13.0,942.21,2902.84,Google Ads,4.9,5.74,3.080884303923754
2026-01-25,GA_Search_NonBrand_US_v3,Search - Non-Brand,11891,441,15.0,1241.45,3731.01,Google Ads,7.2,6.26,3.0053646945104515
2026-01-26,GA_Search_NonBrand_US_v3,Search - Non-Brand,9000,447,20.0,1180.38,3888.53,Google Ads,8.3,5.76,3.294303529371897
2026-01-27,GA_Search_NonBrand_US_v3,Search - Non-Brand,6757,334,16.0,951.99,3335.24,Google Ads,7.2,6.3,3.5034401621865774
2026-01-28,GA_Search_NonBrand_US_v3,Search - Non-Brand,15248,386,18.0,1182.14,3414.53,Google Ads,5.9,2.2,2.888431150286768
2026-01-29,GA_Search_NonBrand_US_v3,Search - Non-Brand,12029,487,,1157.48,3542.39,Google Ads,9.6,4.94,3.0604330096416352
2026-01-30,GA_Search_NonBrand_US_v3,Search - Non-Brand,34196,434,11.0,1291.92,3599.63,Google Ads,8.0,6.95,2.78626385534708
2026-01-31,GA_Search_NonBrand_US_v3,Search - Non-Brand,17746,360,,997.92,3373.4,Google Ads,2.0,1.14,3.380431297097964
2026-02-01,GA_Search_NonBrand_US_v3,Search - Non-Brand,0,0,0.0,0.0,0.0,Google Ads,6.0,1.86,
2026-02-02,GA_Search_NonBrand_US_v3,Search - Non-Brand,18276,479,18.0,944.28,2820.72,Google Ads,4.7,2.72,2.987164823992883
2026-02-03,GA_Search_NonBrand_US_v3,Search - Non-Brand,15819,326,8.0,1142.26,3835.93,Google Ads,8.2,3.06,3.3581934060546637
2026-02-04,GA_Search_NonBrand_US_v3,Search - Non-Brand,8396,351,12.0,1171.66,3280.32,Google Ads,1.4,2.28,2.799720055306147
2026-02-05,GA_Search_NonBrand_US_v3,Search - Non-Brand,18263,459,20.0,939.73,3172.9,Google Ads,4.7,5.37,3.3763953475998427
2026-02-06,GA_Search_NonBrand_US_v3,Search - Non-Brand,9945,265,10.0,918.89,3289.87,Google Ads,3.9,3.06,3.580265320114486
2026-02-07,GA_Search_NonBrand_US_v3,Search - Non-Brand,39216,581,12.0,953.28,3203.48,Google Ads,2.3,2.11,3.360481705270225
2026-02-08,GA_Search_NonBrand_US_v3,Search - Non-Brand,16346,455,20.0,1135.54,3883.84,Google Ads,4.4,7.34,3.4202582031456403
2026-02-09,GA_Search_NonBrand_US_v3,Search - Non-Brand,17537,429,9.0,1191.78,3366.25,Google Ads,7.1,5.87,2.824556545671181
